id	speed	direction	ramp	freeway	datetime
606	71.61703	North	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:56.0
607	75.0	South	Haskell Avenue	101	2014-04-25 17:05:56.0
608	67.54279	West	Arlington Avenue	10	2014-04-25 17:05:56.0
609	71.40528	South	Tujunga Avenue	101	2014-04-25 17:05:56.0
610	30.125584	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:56.0
611	30.946655	North	Fallbrook Avenue	101	2014-04-25 17:05:56.0
612	56.00331	East	Prairie Avenue	105	2014-04-25 17:05:56.0
613	22.722849	East	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 17:05:56.0
614	20.0	North	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
615	34.86249	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:56.0
616	73.94082	West	Soto Street	10	2014-04-25 17:05:56.0
617	32.89128	East	Cesar Chavez Avenue	10	2014-04-25 17:05:56.0
618	63.628563	North	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 17:05:56.0
619	33.47668	North	Sunset Boulevard	405	2014-04-25 17:05:56.0
620	42.465424	North	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 17:05:56.0
621	21.955404	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:56.0
622	21.243498	East	Central Avenue	10	2014-04-25 17:05:56.0
623	65.57038	West	Arlington Avenue	10	2014-04-25 17:05:56.0
624	49.597637	East	Bellflower Boulevard	105	2014-04-25 17:05:56.0
625	22.296528	West	I-605 (San Gabriel River Freeway)	105	2014-04-25 17:05:56.0
626	61.050465	East	Prairie Avenue	105	2014-04-25 17:05:56.0
627	72.98821	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:56.0
628	39.453075	North	Barham Boulevard Burbank	101	2014-04-25 17:05:56.0
629	75.0	South	Silver Lake Boulevard	101	2014-04-25 17:05:56.0
630	39.052116	North	Gower Street	101	2014-04-25 17:05:56.0
631	24.28313	South	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:56.0
632	60.045273	North	Hayvenhurst Avenue	101	2014-04-25 17:05:56.0
633	64.494705	East	Arlington Avenue	10	2014-04-25 17:05:56.0
634	65.00988	South	Spring Street	101	2014-04-25 17:05:56.0
635	64.6351	South	SR 2 east (Alvarado Street)	101	2014-04-25 17:05:56.0
636	25.142708	South	Victory Boulevard   Van Nuys	405	2014-04-25 17:05:56.0
637	45.094013	South	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 17:05:56.0
638	75.0	South	Sepulveda Boulevard	101	2014-04-25 17:05:57.0
639	42.90565	West	Central Avenue	105	2014-04-25 17:05:57.0
640	34.30638	West	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 17:05:57.0
641	38.510094	North	Fourth Street	101	2014-04-25 17:05:57.0
642	75.0	South	Wilshire Boulevard	405	2014-04-25 17:05:57.0
643	43.427464	South	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 17:05:57.0
644	33.41962	South	Sunset Boulevard	405	2014-04-25 17:05:57.0
645	28.01398	North	Ventura Boulevard, Sepulveda Boulevard, Valley Vista Boulevard	405	2014-04-25 17:05:57.0
646	29.134495	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 17:05:57.0
647	44.0482	South	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 17:05:57.0
648	20.149012	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 17:05:57.0
649	64.52541	North	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:57.0
650	34.88011	South	Burbank Boulevard	405	2014-04-25 17:05:57.0
651	40.291195	South	White Oak Avenue	101	2014-04-25 17:05:57.0
652	20.0	North	Balboa Boulevard Encino	101	2014-04-25 17:05:57.0
653	71.21019	South	Wilshire Boulevard	405	2014-04-25 17:05:57.0
654	22.089485	North	Mission Road	101	2014-04-25 17:05:57.0
655	55.80731	South	De Soto Avenue, Serrania Avenue	101	2014-04-25 17:05:57.0
656	75.0	East	National Boulevard	10	2014-04-25 17:05:57.0
657	67.58761	East	Soto Street	10	2014-04-25 17:05:57.0
658	30.782736	North	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:57.0
659	51.490765	West	Bellflower Boulevard	105	2014-04-25 17:05:57.0
660	37.317677	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:57.0
661	69.155495	West	Arlington Avenue	10	2014-04-25 17:05:57.0
662	75.0	West	20th Street	10	2014-04-25 17:05:57.0
663	22.387022	North	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:57.0
664	61.22754	East	Vermont Avenue	105	2014-04-25 17:05:57.0
665	35.792496	South	US 101 (Ventura Freeway)   Ventura, Los Angeles	405	2014-04-25 17:05:57.0
666	52.45616	South	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 17:05:57.0
667	47.601357	East	Los Angeles Street Convention Center	10	2014-04-25 17:05:57.0
668	56.48772	South	Nordhoff Street	405	2014-04-25 17:05:57.0
669	57.283485	South	Ventura Boulevard	101	2014-04-25 17:05:57.0
670	75.0	West	Imperial Highway west	105	2014-04-25 17:05:57.0
671	71.49843	South	Broadway	101	2014-04-25 17:05:57.0
672	48.49125	South	I-405 (San Diego Freeway) Santa Monica, Sacramento	101	2014-04-25 17:05:57.0
673	20.0	East	I-710 (Long Beach Freeway) Pasadena, Long Beach	105	2014-04-25 17:05:57.0
674	54.00421	West	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:57.0
675	27.593317	North	Canoga Avenue	101	2014-04-25 17:05:57.0
676	53.878685	North	Vermont Avenue	101	2014-04-25 17:05:57.0
677	21.952152	North	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 17:05:57.0
678	75.0	North	Silver Lake Boulevard	101	2014-04-25 17:05:57.0
679	20.257233	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 17:05:57.0
680	75.0	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 17:05:57.0
681	45.64787	North	Vineland Avenue	101	2014-04-25 17:05:57.0
682	53.127903	South	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 17:05:57.0
683	42.64932	East	Hoxie Avenue Norwalk Metro Station	105	2014-04-25 17:05:57.0
684	75.0	West	SR 1 north (Pacific Coast Highway) Oxnard	10	2014-04-25 17:05:57.0
685	29.8801	North	La Tijera Boulevard	405	2014-04-25 17:05:57.0
686	31.257975	East	I-605 (San Gabriel River Freeway)	105	2014-04-25 17:05:57.0
687	75.0	North	Vine Street	101	2014-04-25 17:05:57.0
688	22.591711	North	Victory Boulevard   Van Nuys	405	2014-04-25 17:05:57.0
689	73.963066	West	Crenshaw Boulevard	105	2014-04-25 17:05:57.0
690	74.97814	West	Alameda Street	10	2014-04-25 17:05:57.0
691	25.265676	South	Canoga Avenue	101	2014-04-25 17:05:57.0
692	27.50478	South	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:57.0
693	53.161957	West	Los Angeles Street Convention Center	10	2014-04-25 17:05:57.0
694	20.0	South	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:57.0
695	46.773346	South	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 17:05:57.0
696	67.34675	East	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 17:05:57.0
697	21.371412	East	Paramount Boulevard	105	2014-04-25 17:05:57.0
698	58.75617	North	Nordhoff Street	405	2014-04-25 17:05:57.0
699	49.447372	North	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:57.0
700	20.0	North	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 17:05:57.0
701	43.716454	West	Bellflower Boulevard	105	2014-04-25 17:05:57.0
702	62.41451	East	Crenshaw Boulevard	105	2014-04-25 17:05:57.0
703	20.601803	West	Bundy Drive	10	2014-04-25 17:05:57.0
704	55.429348	West	Central Avenue	105	2014-04-25 17:05:57.0
705	75.0	West	20th Street	10	2014-04-25 17:05:57.0
706	69.20274	West	Boyle Avenue	10	2014-04-25 17:05:57.0
707	42.938282	East	Wilmington Avenue	105	2014-04-25 17:05:57.0
708	33.298927	West	Mateo Street, Santa Fe Avenue	10	2014-04-25 17:05:57.0
709	25.816956	West	Grand Avenue	10	2014-04-25 17:05:57.0
710	54.62408	West	Maple Avenue	10	2014-04-25 17:05:57.0
711	66.44457	North	Coldwater Canyon Avenue	101	2014-04-25 17:05:57.0
712	27.287043	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:57.0
713	39.583416	South	SR 60 east (Pomona Freeway) / Soto Street Pomona	101	2014-04-25 17:05:57.0
714	42.03751	North	I-5 north (Golden State Freeway)   Sacramento	405	2014-04-25 17:05:57.0
715	75.0	North	Haskell Avenue	101	2014-04-25 17:05:57.0
716	39.095936	North	Los Angeles Street	101	2014-04-25 17:05:57.0
717	67.04907	North	Nordhoff Street	405	2014-04-25 17:05:57.0
718	30.852413	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:57.0
719	45.130474	South	De Soto Avenue, Serrania Avenue	101	2014-04-25 17:05:57.0
720	75.0	South	Alameda Street Union Station	101	2014-04-25 17:05:57.0
721	66.556496	East	I-110 (Harbor Freeway) Los Angeles, San Pedro	105	2014-04-25 17:05:57.0
722	42.455505	South	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 17:05:57.0
723	29.099619	East	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 17:05:57.0
724	75.0	East	20th Street	10	2014-04-25 17:05:57.0
725	42.907253	East	Bellflower Boulevard	105	2014-04-25 17:05:57.0
726	37.103985	South	Barham Boulevard Burbank	101	2014-04-25 17:05:57.0
727	65.68395	West	Arlington Avenue	10	2014-04-25 17:05:57.0
728	22.683075	North	Getty Center Drive	405	2014-04-25 17:05:57.0
729	65.90299	North	SR 2 east (Alvarado Street)	101	2014-04-25 17:05:57.0
730	56.674854	East	Maple Avenue	10	2014-04-25 17:05:57.0
731	53.334156	South	I-10 east (San Bernardino Freeway) San Bernardino	101	2014-04-25 17:05:57.0
732	33.616177	North	Los Angeles Street	101	2014-04-25 17:05:57.0
733	39.111183	North	Reseda Boulevard	101	2014-04-25 17:05:57.0
734	55.386208	South	Venice Boulevard (SR 187), Washington Boulevard	405	2014-04-25 17:05:57.0
735	52.47727	West	Wilmington Avenue	105	2014-04-25 17:05:57.0
736	20.120344	South	Sherman Way	405	2014-04-25 17:05:57.0
737	75.0	North	Wilshire Boulevard	405	2014-04-25 17:05:57.0
738	40.014935	North	Universal Studios Boulevard	101	2014-04-25 17:05:57.0
739	62.4473	South	Seventh Street	101	2014-04-25 17:05:57.0
740	48.564743	South	Hayvenhurst Avenue	101	2014-04-25 17:05:57.0
741	73.16501	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 17:05:57.0
742	69.39445	South	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 17:05:57.0
743	72.64993	North	Alameda Street Union Station	101	2014-04-25 17:05:57.0
744	68.6853	North	Tujunga Avenue	101	2014-04-25 17:05:57.0
745	63.001133	North	SR 2 east (Alvarado Street)	101	2014-04-25 17:05:57.0
746	35.769646	North	Jefferson Boulevard	405	2014-04-25 17:05:57.0
747	54.358154	West	Western Avenue, Normandie Avenue	10	2014-04-25 17:05:57.0
748	24.979084	West	Paramount Boulevard	105	2014-04-25 17:05:57.0
749	27.246445	North	Montana Avenue	405	2014-04-25 17:05:57.0
750	23.98604	South	Tampa Avenue	101	2014-04-25 17:05:57.0
751	22.697971	East	Central Avenue	10	2014-04-25 17:05:57.0
752	21.336737	South	Grand Avenue, Temple Street	101	2014-04-25 17:05:57.0
753	57.262394	North	SR 110 north (Pasadena Freeway) / I-110 south (Harbor Freeway) Pasadena, San Pedro	101	2014-04-25 17:05:57.0
754	29.81698	West	Eastern Avenue	10	2014-04-25 17:05:57.0
755	44.023098	South	Sunset Boulevard	101	2014-04-25 17:05:57.0
756	20.0	East	Grand Avenue	10	2014-04-25 17:05:57.0
757	65.53959	East	Studebaker Road	105	2014-04-25 17:05:57.0
758	70.588036	South	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 17:05:57.0
759	30.677864	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:57.0
760	55.809345	South	Mulholland Drive, Skirball Center Drive	405	2014-04-25 17:05:57.0
761	64.25453	East	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:57.0
762	21.95232	South	Burbank Boulevard	405	2014-04-25 17:05:57.0
763	67.02294	West	I-405 (San Diego Freeway) Sacramento, LAX Airport, Long Beach	10	2014-04-25 17:05:57.0
764	64.31586	South	San Fernando Mission Boulevard   San Fernando	405	2014-04-25 17:05:57.0
765	34.323627	South	Hollywood Boulevard	101	2014-04-25 17:05:57.0
766	29.127089	North	SR 134 east (Ventura Freeway) Pasadena	101	2014-04-25 17:05:57.0
767	38.269527	East	Nash Street LAX Airport	105	2014-04-25 17:05:57.0
768	33.622932	South	Montana Avenue	405	2014-04-25 17:05:57.0
769	44.881863	West	San Pedro Street	10	2014-04-25 17:05:57.0
770	28.676609	North	Mission Road	101	2014-04-25 17:05:57.0
771	38.045727	South	Hollywood Boulevard	101	2014-04-25 17:05:57.0
772	34.2063	North	I-10 (Santa Monica Freeway)   Santa Monica, Los Angeles	405	2014-04-25 17:05:57.0
773	53.37866	East	Maple Avenue	10	2014-04-25 17:05:57.0
774	20.0	West	Grand Avenue	10	2014-04-25 17:05:57.0
775	32.10315	West	State Street	10	2014-04-25 17:05:57.0
776	57.84345	West	US 101 north (Santa Ana Freeway via San Bernardino Freeway) Los Angeles, Hollywood	10	2014-04-25 17:05:57.0
777	63.614002	West	Vermont Avenue	105	2014-04-25 17:05:57.0
778	28.338856	East	Bundy Drive	10	2014-04-25 17:05:57.0
779	32.863705	North	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:57.0
780	60.751217	East	Studebaker Road	105	2014-04-25 17:05:57.0
781	61.44972	West	Maple Avenue	10	2014-04-25 17:05:57.0
782	75.0	West	City Terrace Drive	10	2014-04-25 17:05:57.0
783	65.952225	East	Vermont Avenue	105	2014-04-25 17:05:57.0
784	65.87724	North	Euclid Avenue	101	2014-04-25 17:05:57.0
785	28.465864	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:57.0
786	72.880135	South	Alameda Street Union Station	101	2014-04-25 17:05:57.0
787	62.270554	West	Garfield Avenue	105	2014-04-25 17:05:57.0
788	38.09824	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 17:05:57.0
789	47.114513	West	SR 19 (Lakewood Boulevard)	105	2014-04-25 17:05:57.0
790	43.53267	East	San Pedro Street	10	2014-04-25 17:05:57.0
791	67.028755	West	Vermont Avenue	105	2014-04-25 17:05:57.0
792	41.224327	South	Reseda Boulevard	101	2014-04-25 17:05:57.0
793	70.08463	East	20th Street	10	2014-04-25 17:05:57.0
794	72.238	South	Cahuenga Boulevard Hollywood Bowl	101	2014-04-25 17:05:57.0
795	32.463955	South	Jefferson Boulevard	405	2014-04-25 17:05:57.0
796	52.20371	West	Cesar Chavez Avenue	10	2014-04-25 17:05:57.0
797	59.40563	West	Hawthorne Boulevard	105	2014-04-25 17:05:57.0
798	21.47742	South	Lankershim Boulevard Universal City	101	2014-04-25 17:05:57.0
799	75.0	North	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 17:05:57.0
800	38.33848	West	La Brea Avenue	10	2014-04-25 17:05:57.0
801	30.087719	West	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 17:05:57.0
802	52.359623	East	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 17:05:57.0
803	71.91207	East	National Boulevard, Overland Avenue	10	2014-04-25 17:05:57.0
804	20.154215	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:57.0
805	31.454844	North	Sherman Way	405	2014-04-25 17:05:57.0
806	25.200718	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:57.0
807	70.80252	West	National Boulevard, Overland Avenue	10	2014-04-25 17:05:57.0
808	58.249996	West	Fourth Street	10	2014-04-25 17:05:57.0
809	74.344215	North	Tujunga Avenue	101	2014-04-25 17:05:57.0
810	25.977945	West	Mateo Street, Santa Fe Avenue	10	2014-04-25 17:05:57.0
811	72.19166	West	I-405 (San Diego Freeway) Santa Monica, Long Beach	105	2014-04-25 17:05:57.0
812	42.9953	East	Fairfax Avenue, Washington Boulevard	10	2014-04-25 17:05:57.0
813	34.292786	East	La Brea Avenue	10	2014-04-25 17:05:57.0
814	34.124767	North	Gower Street	101	2014-04-25 17:05:57.0
815	37.115513	North	La Tijera Boulevard	405	2014-04-25 17:05:57.0
816	46.29131	North	Rampart Boulevard, Benton Way	101	2014-04-25 17:05:57.0
817	20.0	West	Long Beach Boulevard	105	2014-04-25 17:05:57.0
818	33.44945	West	La Brea Avenue	10	2014-04-25 17:05:57.0
819	41.904934	West	Bellflower Boulevard	105	2014-04-25 17:05:57.0
820	57.97064	South	Vermont Avenue	101	2014-04-25 17:05:57.0
821	25.748695	West	Paramount Boulevard	105	2014-04-25 17:05:57.0
822	31.446747	North	Rinaldi Street   Mission Hills	405	2014-04-25 17:05:57.0
823	22.720022	West	Bundy Drive	10	2014-04-25 17:05:57.0
824	31.184124	North	SR 2 west (Santa Monica Boulevard) / Western Avenue	101	2014-04-25 17:05:57.0
825	55.78875	East	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 17:05:57.0
826	74.73574	West	National Boulevard	10	2014-04-25 17:05:57.0
827	30.23522	West	SR 1 (Sepulveda Boulevard) / Imperial Highway east LAX Airport	105	2014-04-25 17:05:57.0
828	46.145462	North	Mulholland Drive, Skirball Center Drive	405	2014-04-25 17:05:57.0
829	68.29339	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:57.0
830	44.820126	South	Reseda Boulevard	101	2014-04-25 17:05:57.0
831	20.0	North	La Tijera Boulevard	405	2014-04-25 17:05:57.0
832	20.747402	North	Culver Boulevard, Washington Boulevard   Culver City	405	2014-04-25 17:05:57.0
833	20.0	North	SR 2 (Santa Monica Boulevard)	405	2014-04-25 17:05:57.0
834	73.35143	West	National Boulevard, Overland Avenue	10	2014-04-25 17:05:57.0
835	24.788084	West	Centinela Avenue	10	2014-04-25 17:05:57.0
836	60.376083	North	Coldwater Canyon Avenue	101	2014-04-25 17:05:57.0
837	64.883415	South	Hayvenhurst Avenue	101	2014-04-25 17:05:57.0
838	65.32526	South	Sepulveda Boulevard, Slauson Avenue (SR 90 east)	405	2014-04-25 17:05:57.0
839	38.401516	South	Barham Boulevard Burbank	101	2014-04-25 17:05:57.0
840	20.0	West	4th Street, 5th Street	10	2014-04-25 17:05:57.0
841	22.14414	North	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:57.0
842	75.0	South	SR 118 (Ronald Reagan Freeway)   Simi Valley	405	2014-04-25 17:05:57.0
843	75.0	West	Crenshaw Boulevard	105	2014-04-25 17:05:57.0
844	20.0	North	Lankershim Boulevard Universal City	101	2014-04-25 17:05:57.0
845	75.0	West	Alameda Street	10	2014-04-25 17:05:57.0
846	56.725002	South	Van Nuys Boulevard	101	2014-04-25 17:05:57.0
847	20.0	North	Sherman Way	405	2014-04-25 17:05:57.0
848	25.3777	North	Melrose Avenue, Normandie Avenue	101	2014-04-25 17:05:57.0
849	24.340109	North	Burbank Boulevard	405	2014-04-25 17:05:57.0
850	72.76281	North	SR 90 west (Marina Freeway)   Marina del Rey	405	2014-04-25 17:05:57.0
851	56.84766	South	Roscoe Boulevard   Panorama City	405	2014-04-25 17:05:57.0
852	67.41772	West	Vermont Avenue	105	2014-04-25 17:05:57.0
853	25.578775	North	Grand Avenue, Temple Street	101	2014-04-25 17:05:57.0
854	25.316778	South	Gower Street	101	2014-04-25 17:05:57.0
855	33.458252	West	Central Avenue	10	2014-04-25 17:05:57.0
856	28.238613	North	First Street	101	2014-04-25 17:05:57.0
857	63.673283	South	Roscoe Boulevard   Panorama City	405	2014-04-25 17:05:57.0
858	26.620865	South	Lankershim Boulevard Universal City	101	2014-04-25 17:05:57.0
859	52.464943	West	I-110 south (Harbor Freeway) / SR 110 north (Harbor Freeway) / Pico Boulevard San Pedro, Pasadena, Downtown Los Angeles	10	2014-04-25 17:05:57.0
860	37.19603	East	I-5 south (Santa Ana Freeway) / SR 60 east (Pomona Freeway) Santa Ana, Pomona	10	2014-04-25 17:05:57.0
861	20.0	South	I-5 south (Santa Ana Freeway) Santa Ana	101	2014-04-25 17:05:57.0
862	42.52985	South	White Oak Avenue	101	2014-04-25 17:05:57.0
863	22.78369	North	Manchester Boulevard, La Cienega Boulevard, Florence Avenue	405	2014-04-25 17:05:57.0
864	54.600346	West	Crenshaw Boulevard	10	2014-04-25 17:05:57.0
865	26.845562	North	Sunset Boulevard	101	2014-04-25 17:05:57.0
866	26.04296	South	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:57.0
867	27.626978	North	Winnetka Avenue Woodland Hills	101	2014-04-25 17:05:57.0
868	47.06289	East	Cloverfield Boulevard	10	2014-04-25 17:05:57.0
869	30.02629	East	Grand Avenue	10	2014-04-25 17:05:57.0
870	62.13256	West	Soto Street	10	2014-04-25 17:05:57.0
871	28.39467	West	San Pedro Street	10	2014-04-25 17:05:57.0
872	51.880043	North	Mulholland Drive, Skirball Center Drive	405	2014-04-25 17:05:57.0
873	57.455845	South	Spring Street	101	2014-04-25 17:05:57.0
874	25.264109	South	SR 27 (Topanga Canyon Boulevard) / Ventura Boulevard	101	2014-04-25 17:05:57.0
875	47.959846	North	Mulholland Drive, Valley Circle Boulevard	101	2014-04-25 17:05:57.0
876	36.216324	North	Los Angeles Street	101	2014-04-25 17:05:57.0
877	55.904697	West	La Cienega Boulevard, Aviation Boulevard	105	2014-04-25 17:05:57.0
878	22.78193	West	Centinela Avenue	10	2014-04-25 17:05:57.0
879	42.20855	North	Highland Avenue (SR 170 south) Hollywood Bowl	101	2014-04-25 17:05:57.0
880	60.956764	West	20th Street	10	2014-04-25 17:05:57.0
881	35.74422	South	Hollywood Boulevard	101	2014-04-25 17:05:57.0
